timestamp,channel,voltage_mv,strain_ue,stress_mpa,samples
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245665
2026-06-06T10:34:31.787018,2,0.09,8.0,1.68,245659
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245658
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245665
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245666
2026-06-06T10:34:31.787018,2,0.08,8.0,1.68,245660
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245659
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245666
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245667
2026-06-06T10:34:31.787018,2,0.08,8.0,1.68,245661
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245660
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245667
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245668
2026-06-06T10:34:31.787018,2,0.08,8.0,1.68,245662
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245661
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245668
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245669
2026-06-06T10:34:31.787018,2,0.08,8.0,1.68,245663
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245662
2026-06-06T10:34:31.787018,0,0.02,2.0,0.42,245669
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245670
2026-06-06T10:34:31.787018,2,0.09,8.0,1.68,245664
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245663
2026-06-06T10:34:31.787018,0,0.02,2.0,0.42,245670
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245671
2026-06-06T10:34:31.787018,2,0.09,8.0,1.68,245665
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245664
2026-06-06T10:34:31.787018,0,0.02,2.0,0.42,245671
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245672
2026-06-06T10:34:31.787018,2,0.09,9.0,1.89,245666
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245665
2026-06-06T10:34:31.838020,0,0.02,2.0,0.42,245672
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245673
2026-06-06T10:34:31.838020,2,0.09,9.0,1.89,245667
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245666
2026-06-06T10:34:31.838020,0,0.02,2.0,0.42,245673
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245674
2026-06-06T10:34:31.838020,2,0.09,8.0,1.68,245668
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245667
2026-06-06T10:34:31.838020,0,0.02,2.0,0.42,245674
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245675
2026-06-06T10:34:31.838020,2,0.09,8.0,1.68,245669
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245668
2026-06-06T10:34:31.838020,0,0.02,1.0,0.21,245675
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245676
2026-06-06T10:34:31.838020,2,0.08,8.0,1.68,245670
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245669
2026-06-06T10:34:31.838020,0,0.02,1.0,0.21,245676
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245677
2026-06-06T10:34:31.838020,2,0.08,8.0,1.68,245671
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245670
2026-06-06T10:34:31.838020,0,0.02,1.0,0.21,245677
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245678
2026-06-06T10:34:31.838020,2,0.08,8.0,1.68,245672
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245671
2026-06-06T10:34:31.838020,0,0.02,1.0,0.21,245678
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245679
2026-06-06T10:34:31.838020,2,0.08,8.0,1.68,245673
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245672
2026-06-06T10:34:31.838020,0,0.02,1.0,0.21,245679
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245680
2026-06-06T10:34:31.838020,2,0.09,8.0,1.68,245674
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245673
2026-06-06T10:34:31.838020,0,0.02,1.0,0.21,245680
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245681
2026-06-06T10:34:31.838020,2,0.09,9.0,1.89,245675
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245674
2026-06-06T10:34:31.838020,0,0.02,1.0,0.21,245681
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245682
2026-06-06T10:34:31.838020,2,0.09,9.0,1.89,245676
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245675
2026-06-06T10:34:31.838020,0,0.02,2.0,0.42,245682
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245683
2026-06-06T10:34:31.838020,2,0.09,9.0,1.89,245677
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245676
2026-06-06T10:34:31.838020,0,0.02,2.0,0.42,245683
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245684
2026-06-06T10:34:31.838020,2,0.09,8.0,1.68,245678
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245677
2026-06-06T10:34:31.838020,0,0.02,2.0,0.42,245684
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245685
2026-06-06T10:34:31.838020,2,0.09,8.0,1.68,245679
2026-06-06T10:34:31.838020,3,0.01,1.0,0.21,245678
2026-06-06T10:34:31.838020,0,0.02,2.0,0.42,245685
2026-06-06T10:34:31.838020,1,312.5,20000.0,4200.0,245686
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245680
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245679
2026-06-06T10:34:31.889089,0,0.02,2.0,0.42,245686
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245687
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245681
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245680
2026-06-06T10:34:31.889089,0,0.02,2.0,0.42,245687
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245688
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245682
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245681
2026-06-06T10:34:31.889089,0,0.02,2.0,0.42,245688
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245689
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245683
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245682
2026-06-06T10:34:31.889089,0,0.02,2.0,0.42,245689
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245690
2026-06-06T10:34:31.889089,2,0.09,8.0,1.68,245684
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245683
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245690
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245691
2026-06-06T10:34:31.889089,2,0.09,9.0,1.89,245685
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245684
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245691
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245692
2026-06-06T10:34:31.889089,2,0.09,9.0,1.89,245686
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245685
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245692
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245693
2026-06-06T10:34:31.889089,2,0.09,9.0,1.89,245687
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245686
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245693
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245694
2026-06-06T10:34:31.889089,2,0.09,8.0,1.68,245688
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245687
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245694
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245695
2026-06-06T10:34:31.889089,2,0.09,8.0,1.68,245689
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245688
2026-06-06T10:34:31.889089,0,0.02,2.0,0.42,245695
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245696
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245690
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245689
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245696
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245697
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245691
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245690
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245697
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245698
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245692
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245691
2026-06-06T10:34:31.889089,0,0.02,1.0,0.21,245698
2026-06-06T10:34:31.889089,1,312.5,20000.0,4200.0,245699
2026-06-06T10:34:31.889089,2,0.08,8.0,1.68,245693
2026-06-06T10:34:31.889089,3,0.01,1.0,0.21,245692
2026-06-06T10:34:31.939455,0,0.02,1.0,0.21,245699
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245700
2026-06-06T10:34:31.939455,2,0.09,8.0,1.68,245694
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245693
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245700
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245701
2026-06-06T10:34:31.939455,2,0.09,9.0,1.89,245695
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245694
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245701
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245702
2026-06-06T10:34:31.939455,2,0.09,9.0,1.89,245696
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245695
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245702
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245703
2026-06-06T10:34:31.939455,2,0.09,9.0,1.89,245697
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245696
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245703
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245704
2026-06-06T10:34:31.939455,2,0.09,8.0,1.68,245698
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245697
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245704
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245705
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245699
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245698
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245705
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245706
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245700
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245699
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245706
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245707
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245701
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245700
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245707
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245708
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245702
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245701
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245708
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245709
2026-06-06T10:34:31.939455,2,0.09,8.0,1.68,245703
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245702
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245709
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245710
2026-06-06T10:34:31.939455,2,0.09,8.0,1.68,245704
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245703
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245710
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245711
2026-06-06T10:34:31.939455,2,0.09,9.0,1.89,245705
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245704
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245711
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245712
2026-06-06T10:34:31.939455,2,0.09,9.0,1.89,245706
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245705
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245712
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245713
2026-06-06T10:34:31.939455,2,0.09,9.0,1.89,245707
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245706
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245713
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245714
2026-06-06T10:34:31.939455,2,0.09,8.0,1.68,245708
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245707
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245714
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245715
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245709
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245708
2026-06-06T10:34:31.939455,0,0.02,1.0,0.21,245715
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245716
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245710
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245709
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245716
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245717
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245711
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245710
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245717
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245718
2026-06-06T10:34:31.939455,2,0.08,8.0,1.68,245712
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245711
2026-06-06T10:34:31.939455,0,0.02,2.0,0.42,245718
2026-06-06T10:34:31.939455,1,312.5,20000.0,4200.0,245719
2026-06-06T10:34:31.939455,2,0.09,8.0,1.68,245713
2026-06-06T10:34:31.939455,3,0.01,1.0,0.21,245712
2026-06-06T10:34:31.939455,0,0.02,1.0,0.21,245719
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245720
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245714
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245713
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245720
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245721
2026-06-06T10:34:31.991094,2,0.09,9.0,1.89,245715
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245714
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245721
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245722
2026-06-06T10:34:31.991094,2,0.09,9.0,1.89,245716
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245715
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245722
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245723
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245717
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245716
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245723
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245724
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245718
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245717
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245724
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245725
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245719
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245718
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245725
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245726
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245720
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245719
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245726
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245727
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245721
2026-06-06T10:34:31.991094,3,0.01,0.0,0.0,245720
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245727
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245728
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245722
2026-06-06T10:34:31.991094,3,0.01,0.0,0.0,245721
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245728
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245729
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245723
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245722
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245729
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245730
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245724
2026-06-06T10:34:31.991094,3,0.01,0.0,0.0,245723
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245730
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245731
2026-06-06T10:34:31.991094,2,0.09,9.0,1.89,245725
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245724
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245731
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245732
2026-06-06T10:34:31.991094,2,0.09,9.0,1.89,245726
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245725
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245732
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245733
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245727
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245726
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245733
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245734
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245728
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245727
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245734
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245735
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245729
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245728
2026-06-06T10:34:31.991094,0,0.01,1.0,0.21,245735
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245736
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245730
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245729
2026-06-06T10:34:31.991094,0,0.01,1.0,0.21,245736
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245737
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245731
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245730
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245737
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245738
2026-06-06T10:34:31.991094,2,0.08,8.0,1.68,245732
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245731
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245738
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245739
2026-06-06T10:34:31.991094,2,0.09,8.0,1.68,245733
2026-06-06T10:34:31.991094,3,0.01,1.0,0.21,245732
2026-06-06T10:34:31.991094,0,0.02,1.0,0.21,245739
2026-06-06T10:34:31.991094,1,312.5,20000.0,4200.0,245740
2026-06-06T10:34:32.025095,2,0.09,9.0,1.89,245734
2026-06-06T10:34:32.025095,3,0.01,1.0,0.21,245733
2026-06-06T10:34:32.025095,0,0.02,1.0,0.21,245740
2026-06-06T10:34:32.025095,1,312.5,20000.0,4200.0,245741
2026-06-06T10:34:32.025095,2,0.09,9.0,1.89,245735
2026-06-06T10:34:32.025095,3,0.01,1.0,0.21,245734
2026-06-06T10:34:32.025095,0,0.02,1.0,0.21,245741
2026-06-06T10:34:32.025095,1,312.5,20000.0,4200.0,245742
2026-06-06T10:34:32.025095,2,0.09,9.0,1.89,245736
2026-06-06T10:34:32.056584,3,0.01,1.0,0.21,245735
2026-06-06T10:34:32.056584,0,0.02,1.0,0.21,245742
2026-06-06T10:34:32.056584,1,312.5,20000.0,4200.0,245743
2026-06-06T10:34:32.056584,2,0.09,8.0,1.68,245737
2026-06-06T10:34:32.056584,3,0.01,1.0,0.21,245736
2026-06-06T10:34:32.056584,0,0.02,2.0,0.42,245743
2026-06-06T10:34:32.056584,1,312.5,20000.0,4200.0,245744
2026-06-06T10:34:32.056584,2,0.09,8.0,1.68,245738
2026-06-06T10:34:32.056584,3,0.01,1.0,0.21,245737
2026-06-06T10:34:32.093093,0,0.02,1.0,0.21,245744
2026-06-06T10:34:32.093093,1,312.5,20000.0,4200.0,245745
2026-06-06T10:34:32.093093,2,0.08,8.0,1.68,245739
2026-06-06T10:34:32.093093,3,0.01,1.0,0.21,245738
2026-06-06T10:34:32.093093,0,0.02,1.0,0.21,245745
2026-06-06T10:34:32.093093,1,312.5,20000.0,4200.0,245746
2026-06-06T10:34:32.093093,2,0.08,8.0,1.68,245740
2026-06-06T10:34:32.093093,3,0.01,1.0,0.21,245739
2026-06-06T10:34:32.093093,0,0.02,1.0,0.21,245746
2026-06-06T10:34:32.093093,1,312.5,20000.0,4200.0,245747
2026-06-06T10:34:32.093093,2,0.08,8.0,1.68,245741
2026-06-06T10:34:32.093093,3,0.01,1.0,0.21,245740
2026-06-06T10:34:32.093093,0,0.02,1.0,0.21,245747
2026-06-06T10:34:32.093093,1,312.5,20000.0,4200.0,245748
2026-06-06T10:34:32.093093,2,0.08,8.0,1.68,245742
2026-06-06T10:34:32.093093,3,0.01,1.0,0.21,245741
2026-06-06T10:34:32.093093,0,0.02,1.0,0.21,245748
2026-06-06T10:34:32.093093,1,312.5,20000.0,4200.0,245749
2026-06-06T10:34:32.125099,2,0.09,8.0,1.68,245743
2026-06-06T10:34:32.125099,3,0.01,1.0,0.21,245742
2026-06-06T10:34:32.125099,0,0.02,1.0,0.21,245749
2026-06-06T10:34:32.125099,1,312.5,20000.0,4200.0,245750
2026-06-06T10:34:32.125099,2,0.09,9.0,1.89,245744
2026-06-06T10:34:32.125099,3,0.01,1.0,0.21,245743
2026-06-06T10:34:32.125099,0,0.02,1.0,0.21,245750
2026-06-06T10:34:32.125099,1,312.5,20000.0,4200.0,245751
2026-06-06T10:34:32.125099,2,0.09,9.0,1.89,245745
2026-06-06T10:34:32.160232,3,0.01,1.0,0.21,245744
2026-06-06T10:34:32.160232,0,0.02,1.0,0.21,245751
2026-06-06T10:34:32.160232,1,312.5,20000.0,4200.0,245752
2026-06-06T10:34:32.160232,2,0.09,9.0,1.89,245746
2026-06-06T10:34:32.160232,3,0.01,1.0,0.21,245745
2026-06-06T10:34:32.160232,0,0.02,1.0,0.21,245752
2026-06-06T10:34:32.160232,1,312.5,20000.0,4200.0,245753
2026-06-06T10:34:32.160232,2,0.09,8.0,1.68,245747
2026-06-06T10:34:32.160232,3,0.01,1.0,0.21,245746
2026-06-06T10:34:32.190742,0,0.02,2.0,0.42,245753
2026-06-06T10:34:32.190742,1,312.5,20000.0,4200.0,245754
2026-06-06T10:34:32.190742,2,0.08,8.0,1.68,245748
2026-06-06T10:34:32.190742,3,0.01,1.0,0.21,245747
2026-06-06T10:34:32.190742,0,0.02,2.0,0.42,245754
2026-06-06T10:34:32.190742,1,312.5,20000.0,4200.0,245755
2026-06-06T10:34:32.190742,2,0.08,8.0,1.68,245749
2026-06-06T10:34:32.190742,3,0.01,1.0,0.21,245748
2026-06-06T10:34:32.190742,0,0.02,2.0,0.42,245755
2026-06-06T10:34:32.228741,1,312.5,20000.0,4200.0,245756
2026-06-06T10:34:32.228741,2,0.08,8.0,1.68,245750
2026-06-06T10:34:32.228741,3,0.01,1.0,0.21,245749
2026-06-06T10:34:32.228741,0,0.02,2.0,0.42,245756
2026-06-06T10:34:32.228741,1,312.5,20000.0,4200.0,245757
2026-06-06T10:34:32.228741,2,0.08,8.0,1.68,245751
2026-06-06T10:34:32.228741,3,0.01,1.0,0.21,245750
2026-06-06T10:34:32.228741,0,0.02,2.0,0.42,245757
2026-06-06T10:34:32.228741,1,312.5,20000.0,4200.0,245758
2026-06-06T10:34:32.228741,2,0.08,8.0,1.68,245752
2026-06-06T10:34:32.228741,3,0.01,1.0,0.21,245751
2026-06-06T10:34:32.228741,0,0.02,2.0,0.42,245758
2026-06-06T10:34:32.228741,1,312.5,20000.0,4200.0,245759
2026-06-06T10:34:32.228741,2,0.09,8.0,1.68,245753
2026-06-06T10:34:32.228741,3,0.01,1.0,0.21,245752
2026-06-06T10:34:32.228741,0,0.02,1.0,0.21,245759
2026-06-06T10:34:32.228741,1,312.5,20000.0,4200.0,245760
2026-06-06T10:34:32.228741,2,0.09,9.0,1.89,245754
2026-06-06T10:34:32.228741,3,0.01,1.0,0.21,245753
2026-06-06T10:34:32.228741,0,0.02,1.0,0.21,245760
2026-06-06T10:34:32.228741,1,312.5,20000.0,4200.0,245761
2026-06-06T10:34:32.228741,2,0.09,9.0,1.89,245755
2026-06-06T10:34:32.228741,3,0.01,1.0,0.21,245754
2026-06-06T10:34:32.228741,0,0.02,1.0,0.21,245761
2026-06-06T10:34:32.228741,1,312.5,20000.0,4200.0,245762
2026-06-06T10:34:32.228741,2,0.09,9.0,1.89,245756
2026-06-06T10:34:32.228741,3,0.01,1.0,0.21,245755
2026-06-06T10:34:32.279255,0,0.02,1.0,0.21,245762
2026-06-06T10:34:32.279255,1,312.5,20000.0,4200.0,245763
2026-06-06T10:34:32.279255,2,0.09,8.0,1.68,245757
2026-06-06T10:34:32.279255,3,0.01,1.0,0.21,245756
2026-06-06T10:34:32.279255,0,0.02,1.0,0.21,245763
2026-06-06T10:34:32.279255,1,312.5,20000.0,4200.0,245764
2026-06-06T10:34:32.279255,2,0.08,8.0,1.68,245758
2026-06-06T10:34:32.279255,3,0.01,1.0,0.21,245757
2026-06-06T10:34:32.279255,0,0.02,2.0,0.42,245764
2026-06-06T10:34:32.279255,1,312.5,20000.0,4200.0,245765
2026-06-06T10:34:32.279255,2,0.08,8.0,1.68,245759
2026-06-06T10:34:32.279255,3,0.01,1.0,0.21,245758
2026-06-06T10:34:32.279255,0,0.02,2.0,0.42,245765
2026-06-06T10:34:32.279255,1,312.5,20000.0,4200.0,245766
2026-06-06T10:34:32.279255,2,0.08,8.0,1.68,245760
2026-06-06T10:34:32.279255,3,0.01,1.0,0.21,245759
2026-06-06T10:34:32.279255,0,0.02,2.0,0.42,245766
2026-06-06T10:34:32.279255,1,312.5,20000.0,4200.0,245767
2026-06-06T10:34:32.279255,2,0.08,8.0,1.68,245761
2026-06-06T10:34:32.279255,3,0.01,1.0,0.21,245760
2026-06-06T10:34:32.279255,0,0.02,2.0,0.42,245767
2026-06-06T10:34:32.279255,1,312.5,20000.0,4200.0,245768
2026-06-06T10:34:32.279255,2,0.09,8.0,1.68,245762
2026-06-06T10:34:32.279255,3,0.01,1.0,0.21,245761
2026-06-06T10:34:32.279255,0,0.02,2.0,0.42,245768
